Category,Gender,Color,Size,PriceCategory,Price_USD,UnitsSold,SalesCategory
Bottom,Unisex,Green,M,Low,62.25110424878915,177.51283644836508,Moderate Seller
Top,Unisex,Green,M,Low,81.95083425941003,336.39049967285837,Hot Seller
Dress,Men,Black,XS,High,34.03752316581593,10.0,Slow Mover
Dress,Women,Beige,XS,Medium,68.17695160574246,434.5486997931821,Hot Seller
Bottom,Women,Black,L,Medium,35.46892161537347,91.12440095904051,Slow Mover
Outerwear,Unisex,Green,S,High,68.59438008859327,45.1025769525732,Slow Mover
Top,Men,Green,M,Medium,52.22489652475207,169.598855879937,Moderate Seller
Dress,Men,Pink,XS,Medium,45.16301977861657,170.63813171657785,Moderate Seller
Dress,Women,Gray,XS,Medium,88.35763588354104,177.93978546597137,Moderate Seller
Dress,Men,Blue,S,Medium,96.19357815105022,199.45949849232193,Moderate Seller
Outerwear,Women,White,M,High,122.42500886611374,293.35302300934745,Moderate Seller
Top,Unisex,Blue,L,Medium,75.82128724186424,166.72001491364819,Moderate Seller
Accessory,Men,Blue,XS,Low,63.005481033301436,211.3763021835447,Moderate Seller
Top,Unisex,Beige,M,Medium,29.639308620914925,317.8086424486054,Hot Seller
Outerwear,Women,Red,XS,Low,55.22682114174461,373.2724304395236,Hot Seller
Top,Unisex,Gray,XS,High,15.0,519.78879605575,Hot Seller
Outerwear,Men,Green,S,Low,85.21282358529497,262.78707357968716,Moderate Seller
Top,Unisex,Red,S,High,70.36468812018582,278.42878571713675,Moderate Seller
Accessory,Men,Beige,M,Low,70.12360585493542,347.306998588085,Hot Seller
Bottom,Women,Gray,XL,High,89.09827314926005,355.2910353834782,Hot Seller
Top,Unisex,Red,XS,High,36.46164336249868,418.03164908133806,Hot Seller
Dress,Men,Blue,XS,High,75.5082568329739,319.9154291753335,Hot Seller
Bottom,Women,White,L,Medium,77.88173875567965,90.62549520799647,Slow Mover
Outerwear,Women,Red,S,High,37.08487384813673,600.0,Hot Seller
Accessory,Unisex,Red,L,Medium,67.83824918893028,171.3346152657004,Moderate Seller
Top,Unisex,Pink,S,Low,68.12647252035198,46.37415801843673,Slow Mover
Accessory,Women,Gray,L,Medium,54.82706469767974,249.32610332034358,Moderate Seller
Bottom,Unisex,White,S,Medium,82.63184970972301,271.2683631472184,Moderate Seller
Dress,Women,Blue,XS,Low,63.424482770858376,223.46034548027725,Moderate Seller
Accessory,Men,Pink,S,High,102.98933334017596,329.65160471883325,Hot Seller
Bottom,Unisex,White,S,High,111.8678895160369,342.17747680651723,Hot Seller
Accessory,Men,Blue,XS,High,55.635070879979935,445.7503578549297,Hot Seller
Outerwear,Women,White,S,Low,36.5081340817554,297.2818571232134,Moderate Seller
Dress,Men,White,M,High,133.6396377281435,105.29103337397015,Moderate Seller
Dress,Unisex,Beige,XL,High,32.75632891874211,297.8143676378826,Moderate Seller
Accessory,Women,Black,S,Low,53.867336269638514,245.17809244040475,Moderate Seller
Top,Men,Black,M,Low,16.417417478417725,194.26518472540164,Moderate Seller
Dress,Men,Blue,L,Medium,31.019762628668744,136.4837609542583,Moderate Seller
Top,Unisex,Blue,L,Low,82.1042737359478,261.58907297976316,Moderate Seller
Outerwear,Women,Red,S,Low,30.43548760794789,162.30405367737814,Moderate Seller
Accessory,Men,Beige,XS,Low,75.87067949715257,294.7188185368877,Moderate Seller
Outerwear,Unisex,Green,M,Low,90.78362498404206,405.8742108577875,Hot Seller
Bottom,Unisex,Red,L,High,94.56000719466343,500.18753940721206,Hot Seller
Bottom,Women,White,M,High,42.381303846797394,509.43654708685557,Hot Seller
Dress,Men,Green,XL,Low,55.27335571224708,10.0,Slow Mover
Top,Men,Pink,S,High,15.0,218.19998406252105,Moderate Seller
Outerwear,Unisex,Blue,L,Low,46.022610480371,10.0,Slow Mover
Accessory,Men,Gray,L,Medium,84.97146100896555,254.95233145761244,Moderate Seller
Outerwear,Women,Blue,L,Low,88.33975263298056,196.9625732943306,Moderate Seller
Top,Unisex,Beige,XS,Low,131.58876483534482,431.2843870591138,Hot Seller
Accessory,Women,Gray,XS,Low,78.85478032212123,306.94103268363637,Hot Seller
Dress,Men,Blue,XS,Medium,25.238789070069956,214.40463224399068,Moderate Seller
Accessory,Men,Gray,XL,Medium,54.12051444206817,555.2637592861415,Hot Seller
Dress,Women,Red,M,High,50.913014027601115,67.10939282159458,Slow Mover
Top,Women,Green,M,Medium,75.11387886005849,151.80192501492186,Moderate Seller
Bottom,Men,Blue,S,Medium,40.21274813877049,303.1566574952774,Hot Seller
Top,Unisex,Beige,L,Low,121.49559951717919,188.44972459003992,Moderate Seller
Top,Women,Pink,XL,Low,100.716179556584,254.79780600998933,Moderate Seller
Dress,Women,Gray,S,Low,75.2711789442836,202.86604674377742,Moderate Seller
Dress,Men,Blue,L,Medium,43.049911229413524,129.69019529976035,Moderate Seller
Dress,Women,Black,XS,High,122.1321101234303,10.0,Slow Mover
Top,Unisex,Blue,M,Low,44.95211960324801,233.281660784643,Moderate Seller
Dress,Unisex,Black,M,Low,15.0,46.426586277912946,Slow Mover
Accessory,Unisex,Blue,XL,Medium,89.17947116252287,279.62958726579467,Moderate Seller
Accessory,Unisex,Gray,M,Medium,19.79639828231621,175.98397026371842,Moderate Seller
Outerwear,Women,Blue,XS,Low,155.3959870168194,10.0,Slow Mover
Bottom,Unisex,Green,M,High,80.82943909955112,171.69040072403746,Moderate Seller
Accessory,Unisex,Black,XS,Medium,100.81480485624061,439.02719501361463,Hot Seller
Top,Men,White,XS,Low,88.88757764070968,123.18550948003346,Moderate Seller
Bottom,Women,Pink,S,Medium,48.51294891196019,322.15431377473953,Hot Seller
Outerwear,Unisex,Pink,M,Low,15.0,387.4654653966491,Hot Seller
Bottom,Men,Red,S,Medium,77.31089942365051,10.0,Slow Mover
Top,Unisex,Red,M,Medium,96.87066534585259,349.5790895461549,Hot Seller
Dress,Unisex,Blue,L,Low,63.21534176588056,66.35719896691359,Slow Mover
Top,Women,Red,XL,Low,45.60070369941154,487.88975116647117,Hot Seller
Outerwear,Women,Red,XL,Medium,85.33131562198633,111.84145864393976,Moderate Seller
Outerwear,Women,Red,XL,Low,51.152797286422526,388.9636788376314,Hot Seller
Top,Women,Green,S,High,101.05169508229328,297.22688434531807,Moderate Seller
Accessory,Unisex,Black,M,High,61.603191593519256,223.0293718626127,Moderate Seller
Outerwear,Women,Black,L,High,18.936758289197144,250.5838406022557,Moderate Seller
Outerwear,Women,Black,M,High,94.90654164842172,115.30808205038126,Moderate Seller
Bottom,Unisex,Blue,XL,Medium,96.26115568091011,213.1687675386049,Moderate Seller
Top,Unisex,Green,S,Medium,45.35379799760943,357.02093545752143,Hot Seller
Accessory,Women,Red,XS,High,63.45808939556957,557.6067866855599,Hot Seller
Top,Men,Gray,L,High,88.21686386640275,209.44341507252858,Moderate Seller
Bottom,Unisex,Black,XL,Medium,74.68139525913584,183.0765305861799,Moderate Seller
Accessory,Unisex,Green,L,Low,30.654361532412516,167.94264783732132,Moderate Seller
Accessory,Women,Green,M,High,85.98447460265555,411.8504524666233,Hot Seller
Accessory,Men,Red,XL,High,35.10448304009016,164.3070778479336,Moderate Seller
Top,Unisex,Green,S,Medium,52.641302744411824,10.0,Slow Mover
Bottom,Men,White,XS,High,92.6991492134327,157.33980185598844,Moderate Seller
Top,Women,White,L,Medium,78.46724072313746,173.9727771397992,Moderate Seller
Bottom,Unisex,Blue,XS,Low,52.985521923624376,230.1738863389423,Moderate Seller
Top,Men,Green,XS,Medium,115.38036643029733,245.65062846635152,Moderate Seller
Accessory,Women,Pink,L,High,80.25778910915054,56.74064311717137,Slow Mover
Accessory,Women,Green,XS,Low,85.00054167185277,264.38729296128884,Moderate Seller
Bottom,Unisex,Blue,S,High,89.02950093841972,243.75943848782424,Moderate Seller
Dress,Unisex,Beige,XL,Medium,54.5617855537181,10.0,Slow Mover
Dress,Women,Blue,L,Low,56.05418192176196,109.91600195557088,Moderate Seller
Outerwear,Women,Green,S,High,85.73595355412485,202.80363407470253,Moderate Seller
Accessory,Women,White,S,Medium,15.0,111.01545408561546,Moderate Seller
Top,Women,Gray,L,Low,82.46663922619572,306.63316548376696,Hot Seller
Dress,Women,Black,XS,Medium,27.81981819553331,178.48685344637147,Moderate Seller
Accessory,Women,Pink,S,Medium,21.041715215657774,272.77099539071804,Moderate Seller
Bottom,Men,White,XL,High,56.12349113506951,40.51333957425106,Slow Mover
Outerwear,Women,White,XS,High,86.33681463947073,131.98850634693434,Moderate Seller
Bottom,Women,Gray,S,Medium,63.33195790171677,375.4978232360061,Hot Seller
Dress,Women,Black,M,High,31.981585544792125,457.5862160509025,Hot Seller
Accessory,Unisex,Green,L,High,104.78196542531542,307.0198914879855,Hot Seller
Outerwear,Women,Green,L,Low,38.99156888067395,10.0,Slow Mover
Bottom,Unisex,White,L,Low,91.94533183237553,281.9339355262308,Moderate Seller
Accessory,Unisex,White,XS,High,45.42952350786476,505.6784108628301,Hot Seller
Dress,Men,Red,L,High,103.60723342045826,10.0,Slow Mover
Bottom,Women,White,L,High,81.77018543465988,587.234996152275,Hot Seller
Dress,Men,Red,M,High,143.1118560070119,224.0348584553446,Moderate Seller
Accessory,Men,Green,L,Medium,107.76327478239301,437.9199860763923,Hot Seller
Outerwear,Unisex,Pink,S,Medium,81.60881885195221,122.57035686811125,Moderate Seller
Accessory,Women,Gray,S,Medium,80.79591419342553,83.75306942239263,Slow Mover
Accessory,Unisex,Gray,M,High,97.54169740160057,495.0027399500648,Hot Seller
Accessory,Women,Gray,M,High,78.16944258947174,397.88154201693703,Hot Seller
Accessory,Women,Beige,M,Medium,37.62686488568738,190.3267633749458,Moderate Seller
Bottom,Women,Black,S,Medium,20.46799669739528,187.8226317578029,Moderate Seller
Accessory,Men,Green,XL,Low,53.58733552651989,65.94901415591636,Slow Mover
Outerwear,Men,Beige,XL,Medium,47.8917759719444,12.1427480695084,Slow Mover
Dress,Women,Beige,L,Medium,57.89818015173997,22.16180213756266,Slow Mover
Outerwear,Women,Black,XL,Medium,52.45056326361889,233.02791665072507,Moderate Seller
Dress,Unisex,Blue,XL,Medium,111.65670104093097,213.61570090022687,Moderate Seller
Top,Unisex,White,S,Medium,15.0,98.40542876615355,Slow Mover
Outerwear,Women,Black,L,Medium,101.18971946639624,212.93690741216955,Moderate Seller
Bottom,Women,Blue,M,Medium,34.268182819439986,233.2781877722662,Moderate Seller
Top,Women,Blue,S,Low,92.2926018480888,171.19397301221258,Moderate Seller
Bottom,Men,Pink,XS,High,103.05568456434452,249.12990804420264,Moderate Seller
Bottom,Women,Black,M,High,15.0,227.65419410008002,Moderate Seller
Outerwear,Unisex,Black,XS,High,62.8497813735864,330.98232100237834,Hot Seller
Outerwear,Women,Gray,XS,High,114.17324207331293,96.59749898559312,Slow Mover
Bottom,Unisex,Beige,M,Low,72.97954020337394,162.43508095105673,Moderate Seller
Outerwear,Men,Black,XL,Low,93.17121077368714,158.4542407232752,Moderate Seller
Top,Unisex,Gray,M,Low,92.97594693449312,566.1799397551366,Hot Seller
Dress,Women,Blue,L,Low,116.89765590868691,136.51628369095909,Moderate Seller
Bottom,Women,Beige,S,Medium,65.8854697673864,325.6161334882751,Hot Seller
Top,Women,Black,XS,Low,79.21338317144105,193.57822375160714,Moderate Seller
Top,Women,Blue,XL,Low,23.667816113938557,260.83938645439423,Moderate Seller
Outerwear,Men,Green,XS,Medium,95.81751199622543,252.79083271476622,Moderate Seller
Dress,Unisex,White,S,Medium,74.07752974506369,10.0,Slow Mover
Top,Unisex,Pink,XL,High,85.5743096923225,111.92375078039903,Moderate Seller
Dress,Men,Blue,L,Low,30.62042687798511,260.566056347755,Moderate Seller
Outerwear,Women,Blue,S,Low,15.0,290.3570905422125,Moderate Seller
Bottom,Women,Green,L,Low,107.68669207676388,177.04297517623496,Moderate Seller
Top,Men,Pink,S,Medium,52.58767212645344,10.0,Slow Mover
Top,Women,Gray,XS,High,69.16393814157685,525.8057319357779,Hot Seller
Top,Women,Green,M,Medium,61.40097589215939,370.03308470925737,Hot Seller
Bottom,Unisex,Green,M,Medium,70.43608262086525,308.13947785278106,Hot Seller
Bottom,Unisex,Green,L,Medium,54.66543487604954,10.0,Slow Mover
Accessory,Unisex,Green,S,Low,66.77363785789821,220.04762550696415,Moderate Seller
Top,Unisex,Beige,L,High,50.254739624723506,80.02923947467616,Slow Mover
Outerwear,Men,Green,L,Medium,49.76558079376692,384.45171650141947,Hot Seller
